CODE,Date,Hour,TMP,WSP,WDR
KORH,5/8/2016,14,52,16,250
KORH,5/8/2016,15,55,22,300
KORH,5/8/2016,16,57,24,300
KORH,5/8/2016,17,56,25,320
KORH,5/8/2016,18,54,22,290
KORH,5/8/2016,19,52,22,320
KORH,5/8/2016,20,50,20,300
KORH,5/8/2016,21,48,12,280
KORH,5/8/2016,22,46,10,250
KORH,5/8/2016,23,46,12,250
KPSM,5/8/2016,0,46,2,230
KPSM,5/8/2016,1,46,3,210
KPSM,5/8/2016,2,46,1,230
KPSM,5/8/2016,3,46,5,180
KPSM,5/8/2016,4,46,2,150
KPSM,5/8/2016,5,46,5,140
KPSM,5/8/2016,6,47,0,0
KPSM,5/8/2016,7,48,8,190
KPSM,5/8/2016,8,49,8,190
KPSM,5/8/2016,9,52,5,190
KPSM,5/8/2016,10,57,9,220
KPSM,5/8/2016,11,59,10,200
KPSM,5/8/2016,12,54,5,150
KPSM,5/8/2016,13,54,8,210
KPSM,5/8/2016,14,55,8,220
KPSM,5/8/2016,15,60,14,280
KPSM,5/8/2016,16,58,20,300
KPSM,5/8/2016,17,58,20,290
KPSM,5/8/2016,18,55,15,300
KPSM,5/8/2016,19,53,21,300
KPSM,5/8/2016,20,50,9,310
KPSM,5/8/2016,21,48,8,300
KPSM,5/8/2016,22,46,8,300
KPSM,5/8/2016,23,44,6,290
KPWM,5/8/2016,0,45,0,0
KPWM,5/8/2016,1,45,0,0
KPWM,5/8/2016,2,45,6,90
KPWM,5/8/2016,3,45,3,220
KPWM,5/8/2016,4,45,3,190
KPWM,5/8/2016,5,45,0,0
KPWM,5/8/2016,6,46,0,0
KPWM,5/8/2016,7,47,6,160
KPWM,5/8/2016,8,48,5,160
KPWM,5/8/2016,9,48,7,190
KPWM,5/8/2016,10,50,10,210
KPWM,5/8/2016,11,51,10,160
KPWM,5/8/2016,12,49,9,180
KPWM,5/8/2016,13,48,10,190
KPWM,5/8/2016,14,49,12,190
KPWM,5/8/2016,15,49,8,190
KPWM,5/8/2016,16,52,9,200
KPWM,5/8/2016,17,53,16,330
KPWM,5/8/2016,18,53,20,300
KPWM,5/8/2016,19,51,22,300
KPWM,5/8/2016,20,47,12,290
KPWM,5/8/2016,21,46,13,300
KPWM,5/8/2016,22,45,7,250
KPWM,5/8/2016,23,43,9,250
KBED,5/9/2016,0,46,5,240
KBED,5/9/2016,1,45,6,240
KBED,5/9/2016,2,43,6,260
KBED,5/9/2016,3,43,3,210
KBED,5/9/2016,4,43,5,230
KBED,5/9/2016,5,44,7,230
KBED,5/9/2016,6,45,7,230
KBED,5/9/2016,7,49,10,230
KBED,5/9/2016,8,53,9,260
KBED,5/9/2016,9,53,15,290
KBED,5/9/2016,10,55,13,310
KBED,5/9/2016,11,60,12,260
KBED,5/9/2016,12,59,17,270
KBED,5/9/2016,13,60,20,260
KBED,5/9/2016,14,61,20,280
KBED,5/9/2016,15,63,21,250
KBED,5/9/2016,16,63,21,290
KBED,5/9/2016,17,63,17,290
KBED,5/9/2016,18,62,16,320
KBED,5/9/2016,19,59,12,310
KBED,5/9/2016,20,56,14,300
KBED,5/9/2016,21,52,14,320
KBED,5/9/2016,22,49,7,320
KBED,5/9/2016,23,46,8,330
KORH,5/9/2016,0,46,13,260
KORH,5/9/2016,1,45,12,260
KORH,5/9/2016,2,45,15,260
KORH,5/9/2016,3,44,13,260
KORH,5/9/2016,4,43,14,250
KORH,5/9/2016,5,42,9,260
KORH,5/9/2016,6,42,8,230
KORH,5/9/2016,7,47,15,250
KORH,5/9/2016,8,50,21,250
KORH,5/9/2016,9,51,20,270
KORH,5/9/2016,10,52,22,280
KORH,5/9/2016,11,54,18,260
KORH,5/9/2016,12,55,14,270
KORH,5/9/2016,13,57,24,300
KORH,5/9/2016,14,58,25,290
KORH,5/9/2016,15,59,24,290
KORH,5/9/2016,16,60,24,280
KORH,5/9/2016,17,60,20,290
KORH,5/9/2016,18,59,13,310
KORH,5/9/2016,19,57,16,320
KORH,5/9/2016,20,53,12,300
KORH,5/9/2016,21,50,13,300
KORH,5/9/2016,22,48,10,330
KORH,5/9/2016,23,46,8,340
KPSM,5/9/2016,0,44,6,260
KPSM,5/9/2016,1,43,6,270
KPSM,5/9/2016,2,44,8,260
KPSM,5/9/2016,3,44,8,300
KPSM,5/9/2016,4,43,5,270
KPSM,5/9/2016,5,43,5,240
KPSM,5/9/2016,6,43,8,260
KPSM,5/9/2016,7,45,9,260
KPSM,5/9/2016,8,43,9,270
KPSM,5/9/2016,9,49,14,270
KPSM,5/9/2016,10,52,14,260
KPSM,5/9/2016,11,53,14,300
KPSM,5/9/2016,12,55,20,300
KPSM,5/9/2016,13,58,15,280
KPSM,5/9/2016,14,59,15,300
KPSM,5/9/2016,15,60,20,290
KPSM,5/9/2016,16,59,18,300
KPSM,5/9/2016,17,59,15,290
KPSM,5/9/2016,18,58,14,270
KPSM,5/9/2016,19,56,8,310
KPSM,5/9/2016,20,53,16,310
KPSM,5/9/2016,21,51,17,290
KPSM,5/9/2016,22,49,8,290
KPSM,5/9/2016,23,47,7,270
KPWM,5/9/2016,0,42,5,200
KPWM,5/9/2016,1,43,8,250
KPWM,5/9/2016,2,42,8,250
KPWM,5/9/2016,3,41,9,270
KPWM,5/9/2016,4,41,7,250
KPWM,5/9/2016,5,41,6,250
KPWM,5/9/2016,6,40,3,0
KPWM,5/9/2016,7,44,7,300
KPWM,5/9/2016,8,46,13,280
KPWM,5/9/2016,9,47,10,310
KPWM,5/9/2016,10,49,15,270
KPWM,5/9/2016,11,51,15,300
KPWM,5/9/2016,12,51,17,250
KPWM,5/9/2016,13,51,15,250
KPWM,5/9/2016,14,53,20,260
KPWM,5/9/2016,15,55,18,280
KPWM,5/9/2016,16,56,22,280
KPWM,5/9/2016,17,56,22,280
KPWM,5/9/2016,18,56,21,280
KPWM,5/9/2016,19,54,20,300
KPWM,5/9/2016,20,51,15,290
KPWM,5/9/2016,21,48,8,310
KPWM,5/9/2016,22,46,8,280
KPWM,5/9/2016,23,46,6,240
KBED,5/10/2016,0,43,5,310
KBED,5/10/2016,1,43,5,230
KBED,5/10/2016,2,39,5,260
KBED,5/10/2016,3,40,6,240
KBED,5/10/2016,4,39,6,240
KBED,5/10/2016,5,39,8,240
KBED,5/10/2016,6,39,8,240
KBED,5/10/2016,7,45,8,260
KBED,5/10/2016,8,50,10,270
KBED,5/10/2016,9,54,12,330
KBED,5/10/2016,10,58,10,310
KBED,5/10/2016,11,62,12,350
KBED,5/10/2016,12,62,9,296
KBED,5/10/2016,13,66,8,220
KBED,5/10/2016,14,69,9,320
KBED,5/10/2016,15,71,5,0
KBED,5/10/2016,16,72,9,300
KBED,5/10/2016,17,71,10,250
KBED,5/10/2016,18,70,6,230
KBED,5/10/2016,19,69,9,240
KBED,5/10/2016,20,65,7,240
KBED,5/10/2016,21,63,3,260
KBED,5/10/2016,22,55,5,240
KBED,5/10/2016,23,52,0,0
KORH,5/10/2016,0,44,9,310
KORH,5/10/2016,1,43,0,0
KORH,5/10/2016,2,40,8,260
KORH,5/10/2016,3,40,8,260
KORH,5/10/2016,4,38,9,260
KORH,5/10/2016,5,40,9,270
KORH,5/10/2016,6,39,7,270
KORH,5/10/2016,7,42,9,290
KORH,5/10/2016,8,46,9,290
KORH,5/10/2016,9,49,13,330
KORH,5/10/2016,10,53,9,320
KORH,5/10/2016,11,56,10,290
KORH,5/10/2016,12,60,14,300
KORH,5/10/2016,13,59,6,0
KORH,5/10/2016,14,64,12,300
KORH,5/10/2016,15,64,5,0
KORH,5/10/2016,16,66,12,250
KORH,5/10/2016,17,66,12,280
KORH,5/10/2016,18,66,9,250
KORH,5/10/2016,19,65,12,270
KORH,5/10/2016,20,61,8,260
KORH,5/10/2016,21,59,10,270
KORH,5/10/2016,22,57,10,270
KORH,5/10/2016,23,55,9,270
KPSM,5/10/2016,0,44,6,250
KPSM,5/10/2016,1,45,7,260
KPSM,5/10/2016,2,45,8,250
KPSM,5/10/2016,3,44,9,260
KPSM,5/10/2016,4,44,8,260
KPSM,5/10/2016,5,43,7,260
KPSM,5/10/2016,6,43,7,260
KPSM,5/10/2016,7,46,8,250
KPSM,5/10/2016,8,50,10,250
KPSM,5/10/2016,9,55,9,280
KPSM,5/10/2016,10,57,9,230
KPSM,5/10/2016,11,60,7,0
KPSM,5/10/2016,12,64,9,220
KPSM,5/10/2016,13,68,9,270
KPSM,5/10/2016,14,68,7,240
KPSM,5/10/2016,15,70,7,270
KPSM,5/10/2016,16,72,9,240
KPSM,5/10/2016,17,72,9,260
KPSM,5/10/2016,18,71,6,260
KPSM,5/10/2016,19,70,7,260
KPSM,5/10/2016,20,65,6,260
KPSM,5/10/2016,21,59,2,0
KPSM,5/10/2016,22,60,6,280
KPSM,5/10/2016,23,58,3,280
KPWM,5/10/2016,0,45,6,240
KPWM,5/10/2016,1,43,3,240
KPWM,5/10/2016,2,41,0,0
KPWM,5/10/2016,3,40,5,230
KPWM,5/10/2016,4,38,3,250
KPWM,5/10/2016,5,37,3,310
KPWM,5/10/2016,6,37,0,0
KPWM,5/10/2016,7,42,0,0
KPWM,5/10/2016,8,50,3,290
KPWM,5/10/2016,9,53,3,280
KPWM,5/10/2016,10,56,0,0
KPWM,5/10/2016,11,60,6,280
KPWM,5/10/2016,12,63,7,280
KPWM,5/10/2016,13,66,8,190
KPWM,5/10/2016,14,65,13,160
KPWM,5/10/2016,15,63,10,160
KPWM,5/10/2016,16,64,13,160
KPWM,5/10/2016,17,64,9,180
KPWM,5/10/2016,18,63,10,160
KPWM,5/10/2016,19,61,9,180
KPWM,5/10/2016,20,55,0,0
KPWM,5/10/2016,21,52,5,0
KPWM,5/10/2016,22,51,0,0
KPWM,5/10/2016,23,53,5,10
KBED,5/11/2016,0,50,0,0
KBED,5/11/2016,1,45,6,300
KBED,5/11/2016,2,44,0,0
KBED,5/11/2016,3,44,0,0
KBED,5/11/2016,4,43,0,0
KBED,5/11/2016,5,41,0,0
KBED,5/11/2016,6,40,0,0
KBED,5/11/2016,7,50,0,0
KBED,5/11/2016,8,59,6,290
KBED,5/11/2016,9,63,9,320
KBED,5/11/2016,10,66,15,330
KBED,5/11/2016,11,68,13,310
KBED,5/11/2016,12,69,7,350
KBED,5/11/2016,13,72,10,290
KBED,5/11/2016,14,74,12,290
KBED,5/11/2016,15,76,8,290
KBED,5/11/2016,16,77,8,260
KBED,5/11/2016,17,77,0,0
KBED,5/11/2016,18,76,8,340
KBED,5/11/2016,19,74,6,20
KBED,5/11/2016,20,63,5,80
KBED,5/11/2016,21,59,0,0
KBED,5/11/2016,22,55,0,0
KBED,5/11/2016,23,52,0,0
KORH,5/11/2016,0,54,10,290
KORH,5/11/2016,1,53,12,290
KORH,5/11/2016,2,55,8,320
KORH,5/11/2016,3,51,6,300
KORH,5/11/2016,4,50,5,300
KORH,5/11/2016,5,50,5,270
KORH,5/11/2016,6,48,6,290
KORH,5/11/2016,7,55,5,330
KORH,5/11/2016,8,57,7,330
KORH,5/11/2016,9,61,9,340
KORH,5/11/2016,10,63,8,320
KORH,5/11/2016,11,65,9,360
KORH,5/11/2016,12,66,8,290
KORH,5/11/2016,13,68,12,310
KORH,5/11/2016,14,70,9,300
KORH,5/11/2016,15,73,12,340
KORH,5/11/2016,16,73,13,290
KORH,5/11/2016,17,74,6,320
KORH,5/11/2016,18,74,8,310
KORH,5/11/2016,19,73,9,300
KORH,5/11/2016,20,71,8,320
KORH,5/11/2016,21,68,8,330
KORH,5/11/2016,22,66,10,340
KORH,5/11/2016,23,63,7,350
KPSM,5/11/2016,0,55,6,340
KPSM,5/11/2016,1,51,2,240
KPSM,5/11/2016,2,48,2,250
KPSM,5/11/2016,3,46,3,270
KPSM,5/11/2016,4,46,5,290
KPSM,5/11/2016,5,45,7,260
KPSM,5/11/2016,6,45,3,330
KPSM,5/11/2016,7,50,5,310
KPSM,5/11/2016,8,56,9,330
KPSM,5/11/2016,9,61,7,330
KPSM,5/11/2016,10,64,6,360
KPSM,5/11/2016,11,65,1,0
KPSM,5/11/2016,12,68,6,0
KPSM,5/11/2016,13,66,9,160
KPSM,5/11/2016,14,69,3,0
KPSM,5/11/2016,15,71,14,290
KPSM,5/11/2016,16,70,2,0
KPSM,5/11/2016,17,75,6,0
KPSM,5/11/2016,18,69,7,140
KPSM,5/11/2016,19,65,5,130
KPSM,5/11/2016,20,60,5,120
KPSM,5/11/2016,21,58,3,70
KPSM,5/11/2016,22,55,3,20
KPSM,5/11/2016,23,55,7,10
KPWM,5/11/2016,0,55,7,360
KPWM,5/11/2016,1,52,0,0
KPWM,5/11/2016,2,47,3,280
KPWM,5/11/2016,3,44,3,300
KPWM,5/11/2016,4,45,0,0
KPWM,5/11/2016,5,44,5,280
KPWM,5/11/2016,6,43,0,0
KPWM,5/11/2016,7,51,7,320
KPWM,5/11/2016,8,57,6,330
KPWM,5/11/2016,9,60,15,360
KPWM,5/11/2016,10,62,13,330
KPWM,5/11/2016,11,64,15,310
KPWM,5/11/2016,12,66,10,340
KPWM,5/11/2016,13,69,14,330
KPWM,5/11/2016,14,71,12,310
KPWM,5/11/2016,15,68,9,220
KPWM,5/11/2016,16,65,14,190
KPWM,5/11/2016,17,63,15,170
KPWM,5/11/2016,18,62,12,190
KPWM,5/11/2016,19,61,9,190
KPWM,5/11/2016,20,56,3,200
KPWM,5/11/2016,21,52,0,0
KPWM,5/11/2016,22,53,6,350
KPWM,5/11/2016,23,54,8,350
KBED,5/12/2016,0,50,0,0
KBED,5/12/2016,1,48,3,200
KBED,5/12/2016,2,45,0,0
KBED,5/12/2016,3,45,0,0
KBED,5/12/2016,4,44,0,0
KBED,5/12/2016,5,42,0,0
KBED,5/12/2016,6,42,0,0
KBED,5/12/2016,7,47,0,0
KBED,5/12/2016,8,56,0,0
KBED,5/12/2016,9,63,0,0
KBED,5/12/2016,10,67,6,140
KBED,5/12/2016,11,70,5,0
KBED,5/12/2016,12,72,5,0
KBED,5/12/2016,13,73,3,140
KBED,5/12/2016,14,75,6,140
KBED,5/12/2016,15,76,3,0
KBED,5/12/2016,16,76,12,130
KBED,5/12/2016,17,73,13,120
KBED,5/12/2016,18,72,9,110
KBED,5/12/2016,19,71,8,140
KBED,5/12/2016,20,67,5,190
KBED,5/12/2016,21,64,8,170
KBED,5/12/2016,22,60,5,190
KBED,5/12/2016,23,59,6,200
KORH,5/12/2016,0,62,8,10
KORH,5/12/2016,1,61,10,360
KORH,5/12/2016,2,59,9,10
KORH,5/12/2016,3,57,8,10
KORH,5/12/2016,4,56,7,20
KORH,5/12/2016,5,56,8,20
KORH,5/12/2016,6,56,8,20
KORH,5/12/2016,7,57,7,50
KORH,5/12/2016,8,60,8,70
KORH,5/12/2016,9,61,12,110
KORH,5/12/2016,10,62,5,120
KORH,5/12/2016,11,65,5,0
KORH,5/12/2016,12,68,7,0
KORH,5/12/2016,13,72,0,0
KORH,5/12/2016,14,72,8,150
KORH,5/12/2016,15,74,9,180
KORH,5/12/2016,16,76,8,200
KORH,5/12/2016,17,75,6,180
KORH,5/12/2016,18,76,5,180
KORH,5/12/2016,19,72,13,130
KORH,5/12/2016,20,68,9,150
KORH,5/12/2016,21,66,10,190
KORH,5/12/2016,22,62,8,210
KORH,5/12/2016,23,58,10,220
KPSM,5/12/2016,0,58,5,10
KPSM,5/12/2016,1,52,6,240
KPSM,5/12/2016,2,48,3,300
KPSM,5/12/2016,3,49,3,330
KPSM,5/12/2016,4,48,3,270
KPSM,5/12/2016,5,47,5,300
KPSM,5/12/2016,6,45,2,290
KPSM,5/12/2016,7,49,3,300
KPSM,5/12/2016,8,57,1,0
KPSM,5/12/2016,9,63,5,240
KPSM,5/12/2016,10,66,3,0
KPSM,5/12/2016,11,68,5,110
KPSM,5/12/2016,12,70,8,150
KPSM,5/12/2016,13,71,7,130
KPSM,5/12/2016,14,71,12,130
KPSM,5/12/2016,15,70,15,130
KPSM,5/12/2016,16,71,13,170
KPSM,5/12/2016,17,71,10,160
KPSM,5/12/2016,18,68,12,140
KPSM,5/12/2016,19,66,10,150
KPSM,5/12/2016,20,62,8,140
KPSM,5/12/2016,21,59,8,140
KPSM,5/12/2016,22,56,6,130
KPSM,5/12/2016,23,54,2,170
KPWM,5/12/2016,0,54,7,350
KPWM,5/12/2016,1,52,0,0
KPWM,5/12/2016,2,48,6,280
KPWM,5/12/2016,3,49,3,290
KPWM,5/12/2016,4,46,6,280
KPWM,5/12/2016,5,47,3,290
KPWM,5/12/2016,6,45,3,310
KPWM,5/12/2016,7,50,3,300
KPWM,5/12/2016,8,57,0,0
KPWM,5/12/2016,9,62,0,0
KPWM,5/12/2016,10,65,0,0
KPWM,5/12/2016,11,68,6,150
KPWM,5/12/2016,12,68,13,170
KPWM,5/12/2016,13,67,12,180
KPWM,5/12/2016,14,67,15,170
KPWM,5/12/2016,15,69,15,170
KPWM,5/12/2016,16,69,17,180
KPWM,5/12/2016,17,67,15,180
KPWM,5/12/2016,18,65,14,180
KPWM,5/12/2016,19,63,14,190
KPWM,5/12/2016,20,59,8,200
KPWM,5/12/2016,21,57,6,200
KPWM,5/12/2016,22,57,3,200
KPWM,5/12/2016,23,56,5,190
KBED,5/13/2016,0,57,7,210
KBED,5/13/2016,1,55,3,210
KBED,5/13/2016,2,54,3,190
KBED,5/13/2016,3,53,5,210
KBED,5/13/2016,4,52,3,140
KBED,5/13/2016,5,50,0,0
KBED,5/13/2016,6,49,3,190
KBED,5/13/2016,7,54,0,0
KBED,5/13/2016,8,59,0,0
KBED,5/13/2016,9,65,5,0
KBED,5/13/2016,10,67,9,140
KBED,5/13/2016,11,68,12,170
KBED,5/13/2016,12,70,10,160
KBED,5/13/2016,13,73,13,180
KBED,5/13/2016,14,74,13,160
KBED,5/13/2016,15,74,7,190
KBED,5/13/2016,16,73,13,190
KBED,5/13/2016,17,70,12,180
KBED,5/13/2016,18,69,12,190
KBED,5/13/2016,19,67,10,220
KBED,5/13/2016,20,63,5,210
KBED,5/13/2016,21,62,5,230
KBED,5/13/2016,22,62,3,210
KBED,5/13/2016,23,61,0,0
KORH,5/13/2016,0,56,12,230
KORH,5/13/2016,1,55,12,230
KORH,5/13/2016,2,53,14,230
KORH,5/13/2016,3,52,13,230
KORH,5/13/2016,4,51,12,240
KORH,5/13/2016,5,53,12,260
KORH,5/13/2016,6,51,5,180
KORH,5/13/2016,7,54,6,210
KORH,5/13/2016,8,60,10,220
KORH,5/13/2016,9,63,9,190
KORH,5/13/2016,10,63,8,170
KORH,5/13/2016,11,65,14,180
KORH,5/13/2016,12,67,9,180
KORH,5/13/2016,13,70,16,180
KORH,5/13/2016,14,69,13,200
KORH,5/13/2016,15,69,12,190
KORH,5/13/2016,16,68,14,200
KORH,5/13/2016,17,67,13,190
KORH,5/13/2016,18,63,13,210
KORH,5/13/2016,19,60,9,220
KORH,5/13/2016,20,60,10,240
KORH,5/13/2016,21,59,12,250
KORH,5/13/2016,22,59,8,260
KORH,5/13/2016,23,59,12,260
KPSM,5/13/2016,0,50,3,160
KPSM,5/13/2016,1,52,1,150
KPSM,5/13/2016,2,51,0,0
KPSM,5/13/2016,3,49,3,160
KPSM,5/13/2016,4,47,3,130
KPSM,5/13/2016,5,47,2,150
KPSM,5/13/2016,6,47,2,210
KPSM,5/13/2016,7,52,0,0
KPSM,5/13/2016,8,58,7,160
KPSM,5/13/2016,9,61,6,120
KPSM,5/13/2016,10,61,7,120
KPSM,5/13/2016,11,62,8,130
KPSM,5/13/2016,12,62,9,120
KPSM,5/13/2016,13,62,8,120
KPSM,5/13/2016,14,62,12,120
KPSM,5/13/2016,15,61,9,100
KPSM,5/13/2016,16,59,8,100
KPSM,5/13/2016,17,58,8,110
KPSM,5/13/2016,18,60,9,130
KPSM,5/13/2016,19,60,8,140
KPSM,5/13/2016,20,61,2,320
KPSM,5/13/2016,21,60,1,150
KPSM,5/13/2016,22,60,0,0
KPSM,5/13/2016,23,60,0,0
KPWM,5/13/2016,0,54,0,0
KPWM,5/13/2016,1,51,3,140
KPWM,5/13/2016,2,48,0,0
KPWM,5/13/2016,3,48,0,0
KPWM,5/13/2016,4,46,0,0
KPWM,5/13/2016,5,48,3,200
KPWM,5/13/2016,6,49,3,180
KPWM,5/13/2016,7,53,5,190
KPWM,5/13/2016,8,55,7,190
KPWM,5/13/2016,9,61,7,200
KPWM,5/13/2016,10,60,7,150
KPWM,5/13/2016,11,60,14,160
KPWM,5/13/2016,12,59,13,160
KPWM,5/13/2016,13,61,10,170
KPWM,5/13/2016,14,57,9,190
KPWM,5/13/2016,15,55,8,150
KPWM,5/13/2016,16,54,7,130
KPWM,5/13/2016,17,52,7,90
KPWM,5/13/2016,18,52,6,90
KPWM,5/13/2016,19,52,6,90
KPWM,5/13/2016,20,52,7,280
KPWM,5/13/2016,21,53,3,100
KPWM,5/13/2016,22,54,0,0
KPWM,5/13/2016,23,54,0,0
KBED,5/14/2016,0,61,5,240
KBED,5/14/2016,1,60,0,0
KBED,5/14/2016,2,59,5,250
KBED,5/14/2016,3,58,5,240
KBED,5/14/2016,4,55,5,240
KBED,5/14/2016,5,53,0,0
KBED,5/14/2016,6,52,3,270
KBED,5/14/2016,7,56,3,240
KBED,5/14/2016,8,61,7,280
KBED,5/14/2016,9,65,8,310
KBED,5/14/2016,10,68,6,0
KBED,5/14/2016,11,70,5,280
KBED,5/14/2016,12,73,5,270
KBED,5/14/2016,13,75,7,200
KBED,5/14/2016,14,75,12,240
KBED,5/14/2016,15,77,8,220
KBED,5/14/2016,16,77,13,220
KBED,5/14/2016,17,75,13,250
KBED,5/14/2016,18,73,14,220
KBED,5/14/2016,19,70,15,220
KBED,5/14/2016,20,67,12,210
KBED,5/14/2016,21,65,9,190
KBED,5/14/2016,22,64,9,190
KBED,5/14/2016,23,61,8,220
KORH,5/14/2016,0,58,9,280
KORH,5/14/2016,1,57,9,270
KORH,5/14/2016,2,57,13,270
KORH,5/14/2016,3,56,14,280
KORH,5/14/2016,4,55,13,270
KORH,5/14/2016,5,53,10,270
KORH,5/14/2016,6,53,12,280
KORH,5/14/2016,7,54,12,280
KORH,5/14/2016,8,57,13,290
KORH,5/14/2016,9,60,12,290
KORH,5/14/2016,10,63,9,300
KORH,5/14/2016,11,66,8,230
KORH,5/14/2016,12,67,12,230
KORH,5/14/2016,13,70,13,220
KORH,5/14/2016,14,71,14,210
KORH,5/14/2016,15,71,10,230
KORH,5/14/2016,16,71,14,210
KORH,5/14/2016,17,69,16,210
KORH,5/14/2016,18,67,16,210
KORH,5/14/2016,19,66,12,210
KORH,5/14/2016,20,63,8,200
KORH,5/14/2016,21,61,15,190
KORH,5/14/2016,22,59,15,220
KORH,5/14/2016,23,54,9,260
KPSM,5/14/2016,0,61,3,240
KPSM,5/14/2016,1,61,5,250
KPSM,5/14/2016,2,61,6,260
KPSM,5/14/2016,3,60,7,270
KPSM,5/14/2016,4,58,6,270
KPSM,5/14/2016,5,57,7,270
KPSM,5/14/2016,6,56,7,260
KPSM,5/14/2016,7,58,5,280
KPSM,5/14/2016,8,62,8,260
KPSM,5/14/2016,9,65,7,270
KPSM,5/14/2016,10,69,13,300
KPSM,5/14/2016,11,71,9,240
KPSM,5/14/2016,12,74,8,260
KPSM,5/14/2016,13,76,10,260
KPSM,5/14/2016,14,76,9,190
KPSM,5/14/2016,15,77,10,230
KPSM,5/14/2016,16,76,7,220
KPSM,5/14/2016,17,71,17,140
KPSM,5/14/2016,18,68,12,160
KPSM,5/14/2016,19,66,6,150
KPSM,5/14/2016,20,64,7,150
KPSM,5/14/2016,21,66,8,200
KPSM,5/14/2016,22,67,8,200
KPSM,5/14/2016,23,64,6,190
KPWM,5/14/2016,0,55,0,0
KPWM,5/14/2016,1,55,0,0
KPWM,5/14/2016,2,55,0,0
KPWM,5/14/2016,3,56,3,270
KPWM,5/14/2016,4,55,5,280
KPWM,5/14/2016,5,54,3,260
KPWM,5/14/2016,6,53,3,310
KPWM,5/14/2016,7,56,3,290
KPWM,5/14/2016,8,62,8,290
KPWM,5/14/2016,9,66,7,290
KPWM,5/14/2016,10,69,8,290
KPWM,5/14/2016,11,70,8,260
KPWM,5/14/2016,12,72,3,0
KPWM,5/14/2016,13,72,17,200
KPWM,5/14/2016,14,71,15,170
KPWM,5/14/2016,15,71,12,170
KPWM,5/14/2016,16,69,17,180
KPWM,5/14/2016,17,70,18,190
KPWM,5/14/2016,18,64,14,190
KPWM,5/14/2016,19,60,10,190
KPWM,5/14/2016,20,59,7,180
KPWM,5/14/2016,21,57,6,210
KPWM,5/14/2016,22,56,5,200
KPWM,5/14/2016,23,56,0,0
KBED,5/15/2016,0,61,6,230
KBED,5/15/2016,1,60,6,240
KBED,5/15/2016,2,60,8,210
KBED,5/15/2016,3,56,14,250
KBED,5/15/2016,4,53,12,280
KBED,5/15/2016,5,50,8,250
KBED,5/15/2016,6,48,10,260
KBED,5/15/2016,7,49,10,270
KBED,5/15/2016,8,52,21,260
KBED,5/15/2016,9,51,16,270
KBED,5/15/2016,10,55,21,280
KBED,5/15/2016,11,55,21,280
KBED,5/15/2016,12,57,24,280
KBED,5/15/2016,13,59,21,270
KBED,5/15/2016,14,58,22,260
KBED,5/15/2016,15,60,17,280
KBED,5/15/2016,16,55,18,260
KBED,5/15/2016,17,54,21,260
KBED,5/15/2016,18,52,12,260
KBED,5/15/2016,19,50,13,260
KBED,5/15/2016,20,48,16,280
KBED,5/15/2016,21,47,14,280
KBED,5/15/2016,22,46,15,260
KBED,5/15/2016,23,44,13,270
KORH,5/15/2016,0,54,8,230
KORH,5/15/2016,1,54,12,230
KORH,5/15/2016,2,50,20,280
KORH,5/15/2016,3,47,16,280
KORH,5/15/2016,4,45,13,270
KORH,5/15/2016,5,43,17,270
KORH,5/15/2016,6,42,13,270
KORH,5/15/2016,7,43,14,260
KORH,5/15/2016,8,45,22,270
KORH,5/15/2016,9,47,13,270
KORH,5/15/2016,10,46,20,270
KORH,5/15/2016,11,48,23,270
KORH,5/15/2016,12,50,28,270
KORH,5/15/2016,13,53,20,280
KORH,5/15/2016,14,52,23,270
KORH,5/15/2016,15,50,20,280
KORH,5/15/2016,16,49,25,250
KORH,5/15/2016,17,47,17,270
KORH,5/15/2016,18,46,24,280
KORH,5/15/2016,19,45,16,270
KORH,5/15/2016,20,43,15,280
KORH,5/15/2016,21,41,20,270
KORH,5/15/2016,22,40,21,270
KORH,5/15/2016,23,40,23,260
KPSM,5/15/2016,0,64,7,220
KPSM,5/15/2016,1,62,7,220
KPSM,5/15/2016,2,61,5,220
KPSM,5/15/2016,3,60,7,220
KPSM,5/15/2016,4,59,7,230
KPSM,5/15/2016,5,55,13,240
KPSM,5/15/2016,6,53,15,240
KPSM,5/15/2016,7,52,16,250
KPSM,5/15/2016,8,51,14,270
KPSM,5/15/2016,9,52,15,270
KPSM,5/15/2016,10,51,14,270
KPSM,5/15/2016,11,53,20,260
KPSM,5/15/2016,12,55,20,270
KPSM,5/15/2016,13,55,18,260
KPSM,5/15/2016,14,56,14,270
KPSM,5/15/2016,15,58,18,260
KPSM,5/15/2016,16,58,17,270
KPSM,5/15/2016,17,56,20,260
KPSM,5/15/2016,18,55,17,270
KPSM,5/15/2016,19,53,16,270
KPSM,5/15/2016,20,51,20,270
KPSM,5/15/2016,21,49,17,260
KPSM,5/15/2016,22,47,17,260
KPSM,5/15/2016,23,46,17,270
KPWM,5/15/2016,0,53,5,170
KPWM,5/15/2016,1,55,6,160
KPWM,5/15/2016,2,55,5,180
KPWM,5/15/2016,3,55,6,210
KPWM,5/15/2016,4,54,6,170
KPWM,5/15/2016,5,55,6,190
KPWM,5/15/2016,6,54,6,230
KPWM,5/15/2016,7,55,13,240
KPWM,5/15/2016,8,56,21,250
KPWM,5/15/2016,9,56,15,280
