Wk.Day,Month,Day,Year,Numeric_Time,TMP,WSP,WDR,ISO.tot.dmd,NH.RT.MWh,UES.Cap.DayLoad,UES.Sea.DayLoad,LMP.RT.NH,UES.Sea.NextDayLoad
Wed,2,8,2017,21,40,10,290,14572.89,1361.8,50.409,79.42,25.91,88.401
Wed,2,8,2017,22,38,7,300,13738.68,1242.4,44.282,71.667,26.92,80.535
Wed,2,8,2017,23,36,8,290,13039.21,1144.6,39.601,65.158,47.66,74.464
Thu,2,9,2017,0,34,6,310,13034.05,1077.3,37.681,61.056,27.37,70.874
Thu,2,9,2017,1,33,3,360,12642.08,1046.6,36.514,58.695,22.14,69.604
Thu,2,9,2017,2,34,6,50,12465.63,1032.1,35.542,57.808,22.22,68.574
Thu,2,9,2017,3,34,8,40,12441.99,1036.1,35.061,57.708,21.76,68.805
Thu,2,9,2017,4,34,9,20,12727,1079.2,36.825,59.986,22.98,71.499
Thu,2,9,2017,5,33,14,50,13050.75,1167.9,41.808,65.232,16.33,78.033
Thu,2,9,2017,6,31,11,10,13717.42,1312.1,49.95,72.906,4.68,86.156
Thu,2,9,2017,7,30,10,30,14693.48,1411.8,56.467,79.368,16.99,91.584
Thu,2,9,2017,8,29,17,30,15305.11,1488.2,60.086,85.488,23.87,93.658
Thu,2,9,2017,9,27,16,30,16025.67,1546.5,63.682,90.462,26.76,93.69
Thu,2,9,2017,10,25,11,20,16589.3,1594.1,65.655,94.368,42.19,93.786
Thu,2,9,2017,11,23,17,20,16514.59,1614.4,66.314,97.086,43.42,92.259
Thu,2,9,2017,12,21,22,20,17043.14,1611,66.295,97.18,44.15,90.602
Thu,2,9,2017,13,20,16,360,16960.74,1602.2,65.541,97.206,44.61,90.114
Thu,2,9,2017,14,18,17,10,16708.17,1570.7,62.755,95.313,39.14,88.962
Thu,2,9,2017,15,17,21,350,16549.87,1555.7,61.329,94.359,36.82,88.797
Thu,2,9,2017,16,17,18,340,16806.84,1586.1,62.556,96.734,36.96,91.398
Thu,2,9,2017,17,17,16,350,17829.75,1708.5,67.456,103.953,38.47,99.596
Thu,2,9,2017,18,17,17,330,18123.98,1727,67.905,104.241,38.88,102.262
Thu,2,9,2017,19,17,16,300,17659.4,1671.4,64.64,100.318,38.12,99.22
Thu,2,9,2017,20,14,17,300,17037.64,1596,61.092,94.944,35.74,94.68
Thu,2,9,2017,21,13,25,300,16169.38,1488.6,56.201,88.401,24.94,89.006
Thu,2,9,2017,22,11,18,310,15086.34,1372,50.012,80.535,11.41,81.909
Thu,2,9,2017,23,10,17,290,14100.87,1278.3,45.925,74.464,17.75,75.374
Fri,2,10,2017,0,9,13,290,13815.56,1222.3,43.39,70.874,20.64,70.94
Fri,2,10,2017,1,10,17,290,13906.08,1193.6,41.981,69.604,11.62,68.89
Fri,2,10,2017,2,10,17,280,13672.17,1183.6,41.8,68.574,3.59,67.485
Fri,2,10,2017,3,9,13,290,13577.22,1194.5,42.245,68.805,0.02,67.198
Fri,2,10,2017,4,8,15,280,13697,1237.3,44.16,71.499,0.03,68.314
Fri,2,10,2017,5,9,11,280,14342.58,1341.9,49.66,78.033,23.64,71.091
Fri,2,10,2017,6,9,10,240,15838.35,1509,59.64,86.156,29.5,76.816
Fri,2,10,2017,7,8,7,230,16804.78,1594.6,64.664,91.584,27.6,82.112
Fri,2,10,2017,8,11,8,250,17122.7,1610.2,66.462,93.658,21.65,88.419
Fri,2,10,2017,9,13,11,260,17131.87,1620.2,68.978,93.69,20.03,92.06
Fri,2,10,2017,10,14,18,310,17134.03,1627.4,68.89,93.786,38.16,94.358
Fri,2,10,2017,11,15,26,290,16984.68,1611.7,67.765,92.259,40.6,94.874
Fri,2,10,2017,12,15,18,330,16745.07,1587,66.014,90.602,39.29,93.872
Fri,2,10,2017,13,14,20,310,16534.78,1571.2,64.358,90.114,37.36,92.728
Fri,2,10,2017,14,15,24,320,16313.76,1546.7,63.086,88.962,35.39,91.144
Fri,2,10,2017,15,15,18,320,16221.92,1534.7,61.915,88.797,27.81,90.723
Fri,2,10,2017,16,14,11,310,16577.93,1571.3,62.993,91.398,30.02,92.733
Fri,2,10,2017,17,13,13,320,17529.16,1674,66.532,99.596,35.5,99.564
Fri,2,10,2017,18,12,9,350,17853.21,1698.3,66.958,102.262,42,100.545
Fri,2,10,2017,19,10,3,310,17502.05,1671.7,64.654,99.22,39.23,97.3
Fri,2,10,2017,20,12,7,330,16937.59,1611.6,61.418,94.68,34.58,93.006
Fri,2,10,2017,21,13,6,350,16117.25,1521.3,56.917,89.006,40.17,86.914
Fri,2,10,2017,22,13,0,0,15075.05,1406.7,51.328,81.909,41.06,80.379
Fri,2,10,2017,23,12,0,0,14077.52,1295.6,46.382,75.374,41.14,74.076
Sat,2,11,2017,0,12,0,0,13350.86,1222.3,43.169,70.94,50.84,69.464
Sat,2,11,2017,1,11,0,0,12890.22,1184.6,42.019,68.89,43.04,66.951
Sat,2,11,2017,2,10,0,0,12641.82,1165.8,41.209,67.485,44.71,65.514
Sat,2,11,2017,3,10,3,10,12541.11,1160.2,40.789,67.198,46.21,64.838
Sat,2,11,2017,4,11,6,30,12634.85,1174.3,41.165,68.314,44.67,65.618
Sat,2,11,2017,5,12,5,30,13002.05,1220.8,43.232,71.091,42.04,68.032
Sat,2,11,2017,6,12,8,330,13653.94,1300.9,47.156,76.816,40.63,71.8
Sat,2,11,2017,7,12,8,330,14357.84,1390.8,51.396,82.112,45.64,76.425
Sat,2,11,2017,8,13,7,340,15271.8,1484.2,56.082,88.419,58.88,82.857
Sat,2,11,2017,9,13,7,340,15926.86,1548.3,59.798,92.06,66.66,86.877
Sat,2,11,2017,10,13,11,350,16221.13,1577.6,61.465,94.358,64.53,89.799
Sat,2,11,2017,11,13,10,350,16202.35,1574.1,61.646,94.874,64.15,91.556
Sat,2,11,2017,12,14,9,340,16009.97,1552.2,60.056,93.872,46.71,92.5
Sat,2,11,2017,13,15,8,350,15735.3,1535.7,59.383,92.728,39.79,92.102
Sat,2,11,2017,14,16,13,350,15496.16,1511,57.813,91.144,36.97,91.884
Sat,2,11,2017,15,17,10,340,15416.59,1499.7,56.173,90.723,35.33,92.002
Sat,2,11,2017,16,17,9,340,15743.63,1532.2,58.546,92.733,35.12,94.712
Sat,2,11,2017,17,17,9,350,16646.87,1628.1,62.776,99.564,48.79,101.274
Sat,2,11,2017,18,15,11,350,16860.57,1637.6,62.522,100.545,48.15,100.378
Sat,2,11,2017,19,16,14,340,16403.13,1584.6,60.121,97.3,51.06,94.834
Sat,2,11,2017,20,16,13,340,15892.92,1515.9,57.082,93.006,62.03,88.592
Sat,2,11,2017,21,17,7,340,15198.32,1431,53.548,86.914,47.13,82.2
Sat,2,11,2017,22,17,11,350,14336.49,1330.6,48.085,80.379,45.54,75.09
Sat,2,11,2017,23,18,9,350,13451.08,1240.9,43.662,74.076,51.28,69.128
Sun,2,12,2017,0,18,9,10,12951.64,1172.1,40.418,69.464,48.12,64.794
Sun,2,12,2017,1,18,11,20,12841.92,1130.1,38.304,66.951,50.76,63.076
Sun,2,12,2017,2,18,8,360,13040.59,1108.9,37.093,65.514,66.11,62.025
Sun,2,12,2017,3,18,8,360,12800.92,1096,36.937,64.838,59.23,62.216
Sun,2,12,2017,4,18,8,350,12691.19,1105,37.429,65.618,57.83,63.852
Sun,2,12,2017,5,19,6,10,12650.92,1141.3,39.037,68.032,42.3,67.797
Sun,2,12,2017,6,19,8,30,13183.51,1203.4,42.322,71.8,52.31,73.486
Sun,2,12,2017,7,19,9,20,13810.15,1280,45.584,76.425,44.54,77.686
Sun,2,12,2017,8,19,8,20,14673.7,1378.2,49.439,82.857,47.24,82.68
Sun,2,12,2017,9,20,10,20,15123.67,1438.6,52.482,86.877,59.21,86.598
Sun,2,12,2017,10,21,9,20,15562.64,1473,54.404,89.799,51.94,89.07
Sun,2,12,2017,11,22,9,30,15917.42,1501.1,55.617,91.556,53.25,90.992
Sun,2,12,2017,12,23,8,30,16078.03,1511.3,55.809,92.5,58.79,91.46
Sun,2,12,2017,13,24,10,30,16123.93,1512.1,55.828,92.102,57.58,90.106
Sun,2,12,2017,14,24,9,30,16093.88,1509.3,56.058,91.884,57.15,89.39
Sun,2,12,2017,15,25,7,10,16141.04,1511.1,55.794,92.002,65.17,88.674
Sun,2,12,2017,16,32,11,80,16497.98,1555,58.779,94.712,99.24,92.084
Sun,2,12,2017,17,33,9,80,17319.97,1639.2,63,101.274,162.3,101.24
Sun,2,12,2017,18,33,13,80,17382.79,1626.7,61.922,100.378,35.57,103.521
Sun,2,12,2017,19,33,11,70,16714.86,1550.3,58.091,94.834,29.52,99.189
Sun,2,12,2017,20,33,9,360,15819.39,1454.6,53.59,88.592,28.79,93.13
Sun,2,12,2017,21,26,10,360,14887.37,1358.4,48.864,82.2,31.57,84.744
Sun,2,12,2017,22,25,10,20,14123.64,1258.4,44.389,75.09,47.75,76.086
Sun,2,12,2017,23,24,11,360,13432.22,1171.8,40.621,69.128,31.54,69.73
Mon,2,13,2017,0,24,11,350,12871.96,1108.9,38.104,64.794,32.49,65.694
Mon,2,13,2017,1,23,14,340,12909.92,1075.3,36.608,63.076,47.55,64.348
Mon,2,13,2017,2,24,16,350,12768.89,1059.7,36.125,62.025,41.68,63.618
Mon,2,13,2017,3,24,15,350,12787.38,1062.8,35.98,62.216,35.75,64.25
Mon,2,13,2017,4,23,20,340,13114.6,1090,37.384,63.852,48.66,67.166
Mon,2,13,2017,5,23,18,350,13467.04,1163.5,41.68,67.797,49.25,74.384
Mon,2,13,2017,6,23,22,340,14108.8,1262.2,46.904,73.486,59.92,85.143
Mon,2,13,2017,7,23,17,330,15027.38,1340.5,51.394,77.686,37.27,89.034
Mon,2,13,2017,8,24,18,330,15810.77,1413.9,56.418,82.68,40.88,87.842
Mon,2,13,2017,9,25,22,330,16213.76,1472.6,59.927,86.598,49.02,86.276
Mon,2,13,2017,10,26,23,310,16408.43,1517.6,63.768,89.07,43.58,84.616
Mon,2,13,2017,11,28,23,320,16466.9,1540.4,63.884,90.992,45.76,83.451
Mon,2,13,2017,12,29,23,310,16312.93,1538.6,62.766,91.46,36.43,82.898
Mon,2,13,2017,13,28,23,320,16150.1,1526,62.403,90.106,33.83,82.83
Mon,2,13,2017,14,30,22,310,16053.59,1507.8,61.357,89.39,30.33,80.908
Mon,2,13,2017,15,30,20,320,16049.91,1501.8,59.748,88.674,32.05,81.294
Mon,2,13,2017,16,29,25,320,16454.38,1549.8,61.794,92.084,29.2,84.141
Mon,2,13,2017,17,28,20,310,17571.04,1670.2,66.7,101.24,41.41,93.4
Mon,2,13,2017,18,27,22,320,18003.44,1700.7,67.149,103.521,48.37,97.962
Mon,2,13,2017,19,26,17,310,17580.33,1645.3,63.802,99.189,42.33,95.396
Mon,2,13,2017,20,26,10,300,16907.05,1554.9,59.566,93.13,43.17,91.215
Mon,2,13,2017,21,23,7,290,15896.4,1431,53.678,84.744,29.55,83.654
Mon,2,13,2017,22,22,8,290,14963.44,1297.2,46.958,76.086,30.58,75.153
Mon,2,13,2017,23,21,6,290,13925.08,1194.9,41.855,69.73,41.09,68.344
Tue,2,14,2017,0,20,8,270,13318.83,1137.8,39.492,65.694,35.53,64.165
Tue,2,14,2017,1,19,8,280,13189.23,1110.9,38.078,64.348,29.62,62.349
Tue,2,14,2017,2,20,9,290,13268.63,1101.1,37.847,63.618,30.35,61.28
Tue,2,14,2017,3,20,8,280,13328.62,1113,38.362,64.25,29.54,61.269
Tue,2,14,2017,4,18,9,260,13540.09,1162.9,40.434,67.166,28.37,63.873
Tue,2,14,2017,5,19,8,270,14226.84,1284.2,46.394,74.384,28.52,70.88
Tue,2,14,2017,6,18,6,270,15499.97,1470.4,56.088,85.143,35.72,81.712
Tue,2,14,2017,7,15,5,260,16363.44,1533.1,61.252,89.034,36.96,85.587
Tue,2,14,2017,8,20,6,270,16281.61,1520.2,62.304,87.842,31.23,85.048
Tue,2,14,2017,9,23,3,270,16047.86,1504.5,63.891,86.276,29.86,84.93
Tue,2,14,2017,10,25,0,0,15901.49,1492.9,63.252,84.616,30.63,84.792
Tue,2,14,2017,11,28,0,0,15575.21,1476.6,62.398,83.451,28,85.322
Tue,2,14,2017,12,28,0,0,15205.95,1456,61.882,82.898,27.16,85.266
Tue,2,14,2017,13,29,6,140,14987.67,1434.7,62.368,82.83,25.75,85.36
Tue,2,14,2017,14,28,8,120,14844.43,1410.9,60.176,80.908,17.43,83.658
Tue,2,14,2017,15,29,8,130,15136.85,1410.3,60.321,81.294,9.12,83.913
Tue,2,14,2017,16,29,7,140,15623.91,1449,61.784,84.141,21.4,88.054
Tue,2,14,2017,17,29,6,120,16553.2,1566.7,64.537,93.4,24.51,95.187
Tue,2,14,2017,18,26,5,110,17182.26,1622,65.023,97.962,28.9,96.586
Tue,2,14,2017,19,24,0,0,16865.03,1587.9,61.896,95.396,26.87,93.518
Tue,2,14,2017,20,23,0,0,16299.46,1523.8,57.871,91.215,26.74,88.624
Tue,2,14,2017,21,19,3,220,15377.87,1413.4,52.449,83.654,25.21,81.018
Tue,2,14,2017,22,21,0,0,14158.39,1281.4,45.902,75.153,29.26,72.429
Tue,2,14,2017,23,21,0,0,13089.47,1178.1,40.808,68.344,29.28,65.918
Wed,2,15,2017,0,21,3,80,12415.96,1123.7,37.737,64.165,32.27,61.636
Wed,2,15,2017,1,23,0,0,12277.04,1098.5,35.873,62.349,26.9,59.612
Wed,2,15,2017,2,22,0,0,12348.62,1082.5,34.918,61.28,33.37,58.83
Wed,2,15,2017,3,23,0,0,12425.95,1088.1,35.224,61.269,30.01,59.415
Wed,2,15,2017,4,24,0,0,12753.04,1138.7,36.937,63.873,28.17,62.286
Wed,2,15,2017,5,23,0,0,13329.99,1251.2,42.824,70.88,26.1,68.708
Wed,2,15,2017,6,22,3,350,15017.44,1428.8,53.195,81.712,31.66,77.03
Wed,2,15,2017,7,23,5,320,15906.79,1504.6,57.988,85.587,40.83,82.329
Wed,2,15,2017,8,26,0,0,16045.41,1522.3,61.682,85.048,40.21,86.684
Wed,2,15,2017,9,37,13,150,16039.08,1531.6,63.074,84.93,32.68,86.808
Wed,2,15,2017,10,38,14,150,16042.06,1534.3,66.344,84.792,29.64,86.982
Wed,2,15,2017,11,38,10,150,15906.5,1532.1,68.28,85.322,28.89,87.232
Wed,2,15,2017,12,39,13,140,15718.57,1520,67.396,85.266,29.16,86.328
Wed,2,15,2017,13,39,13,140,15599.84,1513.8,64.213,85.36,28.28,85.1
Wed,2,15,2017,14,38,10,130,15446.02,1495.3,64.708,83.658,27.61,83.397
Wed,2,15,2017,15,39,8,150,15504.36,1494.1,64.04,83.913,27.52,83.476
Wed,2,15,2017,16,39,6,160,15890.51,1520.1,66.148,88.054,27.43,86.238
Wed,2,15,2017,17,38,6,170,16843.44,1621.3,68.003,95.187,34.19,95.193
Wed,2,15,2017,18,38,3,290,17164.93,1646.9,68.786,96.586,33.18,99.564
Wed,2,15,2017,19,34,9,330,16777.84,1598.9,64.902,93.518,31.18,97.55
Wed,2,15,2017,20,34,6,30,16123.33,1522.1,58.082,88.624,28.6,92.808
Wed,2,15,2017,21,33,7,350,15113.87,1400.6,51.852,81.018,26.81,84.969
Wed,2,15,2017,22,32,10,330,13869.37,1263.9,44.664,72.429,24.42,76.316
Wed,2,15,2017,23,31,8,340,12760.75,1154,39.842,65.918,19.93,69.434
Thu,2,16,2017,0,32,6,340,12352.9,968.5,36.913,61.636,8.44,65.536
Thu,2,16,2017,1,33,7,360,12542.17,951.5,35.674,59.612,16.28,63.668
Thu,2,16,2017,2,32,9,360,12592.61,946.3,36.797,58.83,16.98,62.583
Thu,2,16,2017,3,29,11,360,12381.99,951.8,38.554,59.415,6.28,62.919
Thu,2,16,2017,4,28,14,360,12722.98,986.6,38.731,62.286,13.99,65.535
Thu,2,16,2017,5,27,9,330,13436.58,1072.1,44.879,68.708,23.28,72.782
Thu,2,16,2017,6,27,9,320,14707.39,1202,53.968,77.03,29.6,83.426
Thu,2,16,2017,7,28,11,320,15617.17,1380.1,61.271,82.329,31.63,87.318
Thu,2,16,2017,8,27,6,320,15733.46,1505.6,64.299,86.684,28.83,86.974
Thu,2,16,2017,9,28,8,280,15689.72,1513.7,67.877,86.808,28.66,86.164
Thu,2,16,2017,10,28,8,290,15665.19,1513.8,64.641,86.982,28.71,85.572
Thu,2,16,2017,11,29,13,290,15626,1517.5,65.137,87.232,28.41,84.054
Thu,2,16,2017,12,30,10,280,15458.95,1502.2,64.746,86.328,28.1,82.263
Thu,2,16,2017,13,31,13,300,15355.01,1325.4,63.95,85.1,27.65,81.207
Thu,2,16,2017,14,32,10,290,15351.95,1285,62.393,83.397,27.28,80.091
Thu,2,16,2017,15,32,13,300,15470.94,1277.9,61.656,83.476,27.71,80.298
Thu,2,16,2017,16,31,16,290,15904.37,1303.6,61.327,86.238,27.63,82.908
Thu,2,16,2017,17,30,16,290,16998.26,1398.9,66.93,95.193,31.47,90.711
Thu,2,16,2017,18,29,14,290,17531.42,1446.7,69.89,99.564,38.5,93.624
Thu,2,16,2017,19,28,11,290,17237.3,1421,66.129,97.55,37.85,90.94
Thu,2,16,2017,20,27,15,290,16675.88,1359.3,61.362,92.808,32.93,86.9
Thu,2,16,2017,21,26,9,280,15742.1,1263.5,57.454,84.969,28.28,81.01
Thu,2,16,2017,22,26,13,290,14467.35,1149.3,49.87,76.316,26.74,74.38
Thu,2,16,2017,23,25,16,280,13545.46,1053.1,46.424,69.434,31.53,68.602
Fri,2,17,2017,0,24,16,290,13003.89,1143.2,42.95,65.536,30.06,64.07
Fri,2,17,2017,1,24,13,270,12648.69,1112.8,41.074,63.668,28.9,61.674
Fri,2,17,2017,2,24,14,280,12495.65,1098.6,39.59,62.583,27.42,60.291
Fri,2,17,2017,3,24,10,280,12514.7,1107.6,38.745,62.919,25.49,60
Fri,2,17,2017,4,24,11,270,12811.83,1153,41.844,65.535,26.85,60.904
Fri,2,17,2017,5,24,15,290,13611.04,1270.5,48.032,72.782,28.71,64.416
Fri,2,17,2017,6,24,16,290,15343.86,1447.4,59.74,83.426,29.11,69.75
Fri,2,17,2017,7,23,13,270,16162.7,1523.2,63.564,87.318,44.57,74.58
Fri,2,17,2017,8,24,13,280,15981.29,1524.5,66.064,86.974,44.94,79.305
Fri,2,17,2017,9,26,14,280,15677.56,1516.1,67.848,86.164,29.71,81.123
Fri,2,17,2017,10,28,15,280,15435.14,1509,66.19,85.572,27.71,80.332
Fri,2,17,2017,11,30,13,270,15162.74,1487.9,63.59,84.054,27,79.49
Fri,2,17,2017,12,33,15,280,14821.33,1455.5,61.087,82.263,26.62,76.569
Fri,2,17,2017,13,35,14,270,14605.98,1434.5,60.212,81.207,25.47,74.728
Fri,2,17,2017,14,37,10,280,14468.32,1411.6,59.804,80.091,24.19,72.957
Fri,2,17,2017,15,38,13,290,14558.69,1403.6,58.996,80.298,12.8,72.866
Fri,2,17,2017,16,37,18,290,15111.23,1445.8,58.669,82.908,22.99,75.256
Fri,2,17,2017,17,35,18,290,16167.95,1554.2,63.436,90.711,27.62,82.521
Fri,2,17,2017,18,34,10,270,16639.83,1589.1,66.225,93.624,28.79,85.906
Fri,2,17,2017,19,33,11,280,16269.78,1546.8,62.368,90.94,28.46,83.334
Fri,2,17,2017,20,31,8,280,15761.72,1494,58.611,86.9,27.34,79.456
Fri,2,17,2017,21,30,3,260,15014.45,1405.3,53.926,81.01,26.86,74.262
Fri,2,17,2017,22,28,7,250,14027.38,1295.5,49.102,74.38,25.52,67.839
Fri,2,17,2017,23,27,5,230,13038.05,1189.3,44.854,68.602,23.85,61.834
Sat,2,18,2017,0,27,5,210,12600.76,1116.6,41.794,64.07,23.46,57.454
Sat,2,18,2017,1,27,6,260,12187.31,1075.4,38.943,61.674,23.31,55.047
Sat,2,18,2017,2,28,7,250,11957.78,1051.2,37.879,60.291,23.05,53.632
Sat,2,18,2017,3,28,8,250,11876.06,1044.5,37.06,60,23.02,53.466
Sat,2,18,2017,4,29,10,260,12005.09,1060.4,38.796,60.904,25.11,54.267
Sat,2,18,2017,5,29,9,260,12436.2,1111.6,41.776,64.416,27.01,56.68
Sat,2,18,2017,6,28,7,250,13106.75,1192.3,44.651,69.75,41.97,60.357
Sat,2,18,2017,7,28,5,210,13459.02,1278.7,47.409,74.58,31.01,64.947
Sat,2,18,2017,8,31,3,260,13865.04,1364.8,51.478,79.305,27.44,70.71
Sat,2,18,2017,9,33,6,230,13904.01,1391.1,53.373,81.123,29.05,74.514
Sat,2,18,2017,10,36,3,180,13687.49,1376.5,51.536,80.332,40.47,75.366
Sat,2,18,2017,11,41,8,230,13403.8,1341.6,49.733,79.49,41.49,75.036
Sat,2,18,2017,12,41,10,210,13021.82,1300.6,47.229,76.569,28.78,73.932
Sat,2,18,2017,13,44,9,210,12679.73,1269.3,46.022,74.728,22.36,71.325
Sat,2,18,2017,14,46,9,210,12485.57,1239.5,44.893,72.957,20.86,69.992
Sat,2,18,2017,15,48,6,190,12686.35,1239.3,44.04,72.866,20.61,70.208
Sat,2,18,2017,16,49,10,210,13259.74,1286.5,46.758,75.256,21.86,73.575
Sat,2,18,2017,17,48,7,200,14320.41,1398.6,51.753,82.521,31.45,82.284
Sat,2,18,2017,18,47,9,200,14892.7,1445.8,53.606,85.906,31.85,86.37
Sat,2,18,2017,19,45,9,200,14555.36,1403.5,52.561,83.334,23.9,83.361
Sat,2,18,2017,20,45,7,230,14078.5,1345.7,50.743,79.456,24.32,78.758
Sat,2,18,2017,21,47,9,230,13462.78,1264.4,46.736,74.262,28.9,71.922
Sat,2,18,2017,22,47,7,240,12635.13,1167.9,42.892,67.839,25.78,64.437
Sat,2,18,2017,23,47,7,220,11770.45,1073.1,39.055,61.834,20.86,58.414
Sun,2,19,2017,0,47,6,250,11346.84,1005.6,35.866,57.454,24.88,54.807
Sun,2,19,2017,1,45,5,260,11076.28,965.8,33.817,55.047,29.61,53.128
Sun,2,19,2017,2,42,3,240,10853.51,945.6,34.424,53.632,42.29,52.452
Sun,2,19,2017,3,41,3,250,11027.14,940.7,34.99,53.466,115.41,52.816
Sun,2,19,2017,4,38,8,220,11272.56,952.3,35.59,54.267,57.25,55.38
Sun,2,19,2017,5,40,8,240,11430.97,990.1,36.692,56.68,204.49,61.74
Sun,2,19,2017,6,42,8,250,11740.68,1049.9,39.858,60.357,25.93,71.354
Sun,2,19,2017,7,43,7,250,12413.38,1128.4,40.423,64.947,21.51,76.574
Sun,2,19,2017,8,45,9,250,12429.88,1216.4,43.078,70.71,22.18,78.632
Sun,2,19,2017,9,47,6,250,12362.7,1268.7,47.344,74.514,25.61,79.346
Sun,2,19,2017,10,48,6,240,12529.88,1277.4,48.722,75.366,22.1,79.718
Sun,2,19,2017,11,50,7,230,12489.98,1275.3,47.61,75.036,21,78.867
Sun,2,19,2017,12,51,8,220,12287.04,1249.8,43.685,73.932,15.52,77.088
Sun,2,19,2017,13,51,7,240,12281.43,1220.4,42.887,71.325,13.45,75.572
Sun,2,19,2017,14,53,10,230,12290.59,1210,42.828,69.992,14.52,75.052
Sun,2,19,2017,15,56,10,310,12564.19,1220.4,43.493,70.208,16.97,76.354
Sun,2,19,2017,16,50,14,310,12975.36,1276.4,45.787,73.575,14.11,80.234
Sun,2,19,2017,17,51,10,290,13817.08,1401,51.364,82.284,20.86,89.174
Sun,2,19,2017,18,47,5,350,14479.42,1453.3,53.524,86.37,24.97,93.43
Sun,2,19,2017,19,47,3,340,14098.37,1399.8,51.067,83.361,31.81,90.6
Sun,2,19,2017,20,46,7,320,13571.54,1324,48.55,78.758,26.95,85.749
Sun,2,19,2017,21,46,9,300,12839.55,1221.8,44.018,71.922,24.35,78.11
Sun,2,19,2017,22,46,9,290,11984.85,1113.8,39.529,64.437,29.59,69.834
Sun,2,19,2017,23,45,6,280,11317.96,1022.8,35.668,58.414,6.96,63.49
Mon,2,20,2017,0,45,6,280,10971.73,965.7,32.907,54.807,20.76,60.213
Mon,2,20,2017,1,43,10,320,11027.27,938.9,32.401,53.128,17.82,58.82
Mon,2,20,2017,2,43,10,300,11132.03,931.9,32.406,52.452,18,58.362
Mon,2,20,2017,3,41,7,290,11231.94,942.7,31.232,52.816,19.89,59.174
Mon,2,20,2017,4,39,15,310,11378.91,985.2,33.245,55.38,14.26,61.845
Mon,2,20,2017,5,38,6,280,12116.17,1085.6,40.385,61.74,13.52,69.543
Mon,2,20,2017,6,35,3,40,12976.04,1239.6,46.94,71.354,2.49,80.421
Mon,2,20,2017,7,35,0,0,13486.58,1330.6,50.778,76.574,10.15,84.434
Mon,2,20,2017,8,34,6,350,13689.23,1370.3,52.414,78.632,18.49,82.864
Mon,2,20,2017,9,36,9,340,13478.39,1389.1,52.129,79.346,8.78,80.906
Mon,2,20,2017,10,37,6,320,13385.29,1395.1,52.972,79.718,14.79,79.683
Mon,2,20,2017,11,38,3,330,13257.12,1385.6,52.747,78.867,18.3,78.099
Mon,2,20,2017,12,39,9,320,13050.44,1357.7,51.908,77.088,13.74,76.3
Mon,2,20,2017,13,39,15,330,12916.76,1344.4,50.908,75.572,13.23,76.146
Mon,2,20,2017,14,39,13,330,12925.13,1332.3,50.559,75.052,16.06,76.287
Mon,2,20,2017,15,39,15,330,13254.71,1344,51.716,76.354,19.02,77.99
Mon,2,20,2017,16,39,16,320,14097.49,1401.1,54.647,80.234,20.76,81.648
Mon,2,20,2017,17,37,14,320,15330.35,1522.6,59.654,89.174,25.34,90.873
Mon,2,20,2017,18,38,8,360,16030.43,1582.3,61.453,93.43,29.66,94.156
Mon,2,20,2017,19,36,6,310,15654.26,1537.1,58.678,90.6,27.48,91.524
Mon,2,20,2017,20,34,5,310,15094.86,1463.5,54.628,85.749,24.95,86.226
Mon,2,20,2017,21,29,10,330,14224.58,1347.8,49.39,78.11,22.35,78.36
Mon,2,20,2017,22,30,5,280,13136.08,1216.7,42.653,69.834,20.37,69.748
Mon,2,20,2017,23,29,3,300,12154.88,1119.7,37.793,63.49,7.55,62.954
Tue,2,21,2017,0,28,5,300,11579.01,1066.7,35.511,60.213,22.54,58.676
Tue,2,21,2017,1,27,0,0,11488.27,1043.4,34.538,58.82,21.01,56.614
Tue,2,21,2017,2,26,0,0,11405.73,1035.4,34.424,58.362,21.67,55.905
Tue,2,21,2017,3,23,5,290,11490.03,1049.6,34.584,59.174,22.23,55.818
Tue,2,21,2017,4,23,0,0,11893.57,1099.1,37.058,61.845,20.23,58.158
Tue,2,21,2017,5,24,3,290,12690.04,1225.5,43.465,69.543,15.49,64.983
Tue,2,21,2017,6,22,3,300,14263.82,1408.2,53.251,80.421,26.12,75.54
Tue,2,21,2017,7,23,5,330,15041.79,1484.9,59.108,84.434,23.01,79.878
Tue,2,21,2017,8,25,3,310,14853.44,1478.4,60.086,82.864,22.13,79.04
Tue,2,21,2017,9,30,0,0,14486.11,1457.4,59.658,80.906,21.55,77.294
Tue,2,21,2017,10,35,0,0,14283.12,1445,59.638,79.683,19.99,76.905
Tue,2,21,2017,11,35,3,0,14010.36,1421.9,58.986,78.099,18.61,76.167
Tue,2,21,2017,12,37,6,120,13813.91,1396.7,57.942,76.3,19.72,75.476
Tue,2,21,2017,13,37,9,120,13852.6,1387.5,56.966,76.146,20.66,73.462
Tue,2,21,2017,14,37,10,140,13904.44,1377.7,56.595,76.287,20.85,72.758
Tue,2,21,2017,15,36,11,120,14215.93,1385.7,55.87,77.99,21.84,73.092
Tue,2,21,2017,16,36,9,140,14839.85,1432,56.67,81.648,24.02,75.9
Tue,2,21,2017,17,36,8,140,15941.74,1551.4,60.624,90.873,25.04,83.492
Tue,2,21,2017,18,35,9,150,16413.47,1593.8,61.311,94.156,24.8,89.648
Tue,2,21,2017,19,35,8,140,16020.31,1551.5,57.804,91.524,24.75,87.638
